,author_id,username,display_name,author_desc,author_location,followers,following,tweets count,tweet date,tweet_id,tweet_lang,tweet_reply,text,retweet_count,reply_count,like_count,quote_count,in_reply_to_user_id,referenced_tweets,geo,annotations,urls,mentions,hashtags
1298,125260628,ignacioalperin,Ignacio Alperin,"Official Account: Artist/Designer/All-round Creative. In parallel universes: University Professor/Lead/Consultant/Speaker. In short, a human Swiss Army Knife.",All over the place...,5271,1353,167011,2021-08-05 02:23:09+00:00,1423107275347030016,ja,everyone,NinaのK-Handさんに捧げる文は名文です。「あなたの愛に心遣いに、そして本当に友人となってくれてありがとう、また信頼してレーベルメイトになってくれてありがとう、あなたは素晴らしい人で、プロフェッショナルで、みなの見本のようでした・・」,0,0,1,0,,,,,"[{'start': 58, 'end': 81, 'url': 'https://t.co/c14UN6sDU4', 'expanded_url': 'https://ift.tt/3jmIa99', 'display_url': 'ift.tt/3jmIa99'}]",,"[{'start': 82, 'end': 93, 'tag': 'AlperinArt'}, {'start': 94, 'end': 109, 'tag': 'Alperindigital'}, {'start': 110, 'end': 126, 'tag': 'contemporaryart'}, {'start': 127, 'end': 135, 'tag': 'digital'}, {'start': 136, 'end': 147, 'tag': 'digitalart'}, {'start': 148, 'end': 162, 'tag': 'digitalartist'}, {'start': 163, 'end': 170, 'tag': 'artist'}, {'start': 171, 'end': 189, 'tag': 'artistoninstagram'}, {'start': 190, 'end': 198, 'tag': 'alperin'}]"
1299,1372987505994305536,ignacioalperin,Ignacio Alperin,"Official Account: Artist/Designer/All-round Creative. In parallel universes: University Professor/Lead/Consultant/Speaker. In short, a human Swiss Army Knife.",All over the place...,5271,1353,167011,2021-08-04 14:05:24+00:00,1422921615499796480,en,everyone,"Remembering a true Goddess of the craft today 😪 RIP K-Hand. 

https://t.co/XlNr6J4KtI",0,0,1,0,,,,,"[{'start': 58, 'end': 81, 'url': 'https://t.co/c14UN6sDU4', 'expanded_url': 'https://ift.tt/3jmIa99', 'display_url': 'ift.tt/3jmIa99'}]",,"[{'start': 82, 'end': 93, 'tag': 'AlperinArt'}, {'start': 94, 'end': 109, 'tag': 'Alperindigital'}, {'start': 110, 'end': 126, 'tag': 'contemporaryart'}, {'start': 127, 'end': 135, 'tag': 'digital'}, {'start': 136, 'end': 147, 'tag': 'digitalart'}, {'start': 148, 'end': 162, 'tag': 'digitalartist'}, {'start': 163, 'end': 170, 'tag': 'artist'}, {'start': 171, 'end': 189, 'tag': 'artistoninstagram'}, {'start': 190, 'end': 198, 'tag': 'alperin'}]"
1300,13983,AnshikaAK7,Anshika A.K,ab,,33,63,1004,2021-08-05 02:09:11+00:00,1423103763636580352,en,everyone,"RIP K-hand #detroittechno #techno 

https://t.co/c5t3zaZTiL",1,1,8,0,,,,,,,
1301,932821953672486912,AnshikaAK7,Anshika A.K,ab,,33,63,1004,2021-08-04 13:50:50+00:00,1422917951645048832,en,everyone,@AMRUTCityGzb @Mayor_Ghaziabad @GopalJi_Tandon Sir kindly take note of the worse than ever condition of roads in and near Ahinsa khand 2 indrapuram. The roads have practically vanished.,1,1,8,0,4001282093.0,"[{'type': 'replied_to', 'id': '1422916366579818500', 'author_id': '4001282093', 'public_metrics': {'retweet_count': 4, 'reply_count': 4, 'like_count': 16, 'quote_count': 0}, 'entities': {'urls': [{'start': 272, 'end': 295, 'url': 'https://t.co/bHP81r4IpE', 'expanded_url': 'https://twitter.com/AMRUTCityGzb/status/1422916366579818500/video/1', 'display_url': 'pic.twitter.com/bHP81r4IpE'}], 'mentions': [{'start': 63, 'end': 79, 'username': 'Mayor_Ghaziabad', 'id': '938738048551960576'}, {'start': 129, 'end': 144, 'username': 'GopalJi_Tandon', 'id': '2960958752'}]}, 'text': 'गाजियाबाद में विकास कार्यों के संबंध में माननीय महापौर श्रीमती @Mayor_Ghaziabad जी की अध्यक्षता में माननीय नगर विकास मंत्री श्री @GopalJi_Tandon जी की उपस्थिति में अधिकारियों के साथ समीक्षा बैठक की। साथ ही सिहानी गैराज स्थित सॉलिड वेस्ट मैनेजमेंट प्लांट का निरीक्षण किया। https://t.co/bHP81r4IpE', 'created_at': '2021-08-04T13:44:32.000Z', 'reply_settings': 'everyone', 'lang': 'hi'}]",,,,,
1302,125260628,Thedtry_,W. Thedtry | 🎧 🧔🏿,"DJ since 1999 🇧🇷 - 
Producer of Melodic Techno
| ST do @Flamengo  | @spurs 
(@annaguta ❤️) _
contact: 📧 djthedtry@gmail.com | 👳🏿‍♂️ Filho de Légua","São Luís, Brasil",628,611,14025,2021-08-05 02:08:58+00:00,1423103706212429824,ja,everyone,Nina KravitzがK-Handさんに長い文を載せてる,0,0,1,0,,,,"[{'start': 96, 'end': 107, 'probability': 0.9756, 'type': 'Person', 'normalized_text': 'Paul Johnson'}, {'start': 124, 'end': 133, 'probability': 0.6512, 'type': 'Person', 'normalized_text': 'Kelli Hand'}]","[{'start': 141, 'end': 164, 'url': 'https://t.co/4z0WB4ir3a', 'expanded_url': 'https://twitter.com/ThedtryTechno/status/1423030988259696648/photo/1', 'display_url': 'pic.twitter.com/4z0WB4ir3a'}, {'start': 141, 'end': 164, 'url': 'https://t.co/4z0WB4ir3a', 'expanded_url': 'https://twitter.com/ThedtryTechno/status/1423030988259696648/photo/1', 'display_url': 'pic.twitter.com/4z0WB4ir3a'}]",,"[{'start': 91, 'end': 95, 'tag': 'Rip'}, {'start': 109, 'end': 113, 'tag': 'Rip'}]"
1303,1324969228680654848,Thedtry_,W. Thedtry | 🎧 🧔🏿,"DJ since 1999 🇧🇷 - 
Producer of Melodic Techno
| ST do @Flamengo  | @spurs 
(@annaguta ❤️) _
contact: 📧 djthedtry@gmail.com | 👳🏿‍♂️ Filho de Légua","São Luís, Brasil",628,611,14025,2021-08-04 13:41:04+00:00,1422915494223380480,in,everyone,"@strobrights @metaabii YOO bisa yok percaya diri dan ttp semangat. ini anak kritis khand main. kalo ini anak sampe pandangannya  berbeda dengan kita ce, dah lah https://t.co/VKBQK3ZGUE",0,0,1,0,1.212006040377557e+18,"[{'type': 'replied_to', 'id': '1422913438712406022'}]",,"[{'start': 96, 'end': 107, 'probability': 0.9756, 'type': 'Person', 'normalized_text': 'Paul Johnson'}, {'start': 124, 'end': 133, 'probability': 0.6512, 'type': 'Person', 'normalized_text': 'Kelli Hand'}]","[{'start': 141, 'end': 164, 'url': 'https://t.co/4z0WB4ir3a', 'expanded_url': 'https://twitter.com/ThedtryTechno/status/1423030988259696648/photo/1', 'display_url': 'pic.twitter.com/4z0WB4ir3a'}, {'start': 141, 'end': 164, 'url': 'https://t.co/4z0WB4ir3a', 'expanded_url': 'https://twitter.com/ThedtryTechno/status/1423030988259696648/photo/1', 'display_url': 'pic.twitter.com/4z0WB4ir3a'}]",,"[{'start': 91, 'end': 95, 'tag': 'Rip'}, {'start': 109, 'end': 113, 'tag': 'Rip'}]"
1304,2331483392,davilaalejandro,ΔLEJΔNDRO DΔVILΔ,Talent Buyer/Old School DJ/Vinyl Collector/Vintage Synth Sound Lover/Home Music Producer https://t.co/EtT7vlK9jT,Mé☭ico/Guadagala☭ia/CARIBE,2745,5001,28798,2021-08-05 02:00:07+00:00,1423101481029406720,en,everyone,Detroit house and techno legend K-Hand has died https://t.co/93OgZ8R2DX #KHand https://t.co/J60Pgk0XCM,0,0,1,0,,,,"[{'start': 31, 'end': 36, 'probability': 0.5618000000000001, 'type': 'Organization', 'normalized_text': 'Techno'}, {'start': 100, 'end': 106, 'probability': 0.4806, 'type': 'Organization', 'normalized_text': 'Detroit'}, {'start': 120, 'end': 129, 'probability': 0.8015, 'type': 'Person', 'normalized_text': 'Kelli Hand'}]",,,
1305,83409998,davilaalejandro,ΔLEJΔNDRO DΔVILΔ,Talent Buyer/Old School DJ/Vinyl Collector/Vintage Synth Sound Lover/Home Music Producer https://t.co/EtT7vlK9jT,Mé☭ico/Guadagala☭ia/CARIBE,2745,5001,28798,2021-08-04 13:22:18+00:00,1422910767637147648,en,everyone,"Kelli… so amazing, so legendary. 💔 #khand https://t.co/oPtPgnybjd",0,0,1,0,,"[{'type': 'quoted', 'id': '1422903918422597637', 'author_id': '23122730', 'public_metrics': {'retweet_count': 5, 'reply_count': 0, 'like_count': 47, 'quote_count': 2}, 'entities': {'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/IweE4wkUj6', 'expanded_url': 'https://twitter.com/paxahau/status/1422903918422597637/photo/1', 'display_url': 'pic.twitter.com/IweE4wkUj6'}], 'annotations': [{'start': 4, 'end': 9, 'probability': 0.46580000000000005, 'type': 'Person', 'normalized_text': 'K-Hand'}]}, 'text': 'RIP K-Hand. We will miss you greatly 💔 https://t.co/IweE4wkUj6', 'created_at': '2021-08-04T12:55:05.000Z', 'reply_settings': 'everyone', 'lang': 'en'}]",,"[{'start': 31, 'end': 36, 'probability': 0.5618000000000001, 'type': 'Organization', 'normalized_text': 'Techno'}, {'start': 100, 'end': 106, 'probability': 0.4806, 'type': 'Organization', 'normalized_text': 'Detroit'}, {'start': 120, 'end': 129, 'probability': 0.8015, 'type': 'Person', 'normalized_text': 'Kelli Hand'}]",,,
1306,347652531,cyberlife_music,ᑕㄚᗷᗴᖇㄥlᖴᗴ,"Electronic music composer and dj who looks for deep vibes by trying to catch sonic transcendance

#heartdance #musiccore #yolo

https://t.co/oAjImXyFRC 

ॐ ☯ ❤︎","Paris, France",182,176,1655,2021-08-05 01:53:58+00:00,1423099930890149888,en,everyone,LOV3 SEEING MY BLSCK WUEENS GET DOWN WITH THIS SHIT WE TAKING THIS SHIT BACK RIP K. HAND https://t.co/geL3fVATOJ,0,1,2,0,,"[{'type': 'quoted', 'id': '1422958617100095488', 'in_reply_to_user_id': '386809336', 'reply_settings': 'everyone', 'entities': {'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/o9Me3E9GOx', 'expanded_url': 'https://twitter.com/Zayum_Thandi/status/1422958617100095488/photo/1', 'display_url': 'pic.twitter.com/o9Me3E9GOx'}, {'start': 87, 'end': 110, 'url': 'https://t.co/o9Me3E9GOx', 'expanded_url': 'https://twitter.com/Zayum_Thandi/status/1422958617100095488/photo/1', 'display_url': 'pic.twitter.com/o9Me3E9GOx'}, {'start': 87, 'end': 110, 'url': 'https://t.co/o9Me3E9GOx', 'expanded_url': 'https://twitter.com/Zayum_Thandi/status/1422958617100095488/photo/1', 'display_url': 'pic.twitter.com/o9Me3E9GOx'}, {'start': 87, 'end': 110, 'url': 'https://t.co/o9Me3E9GOx', 'expanded_url': 'https://twitter.com/Zayum_Thandi/status/1422958617100095488/photo/1', 'display_url': 'pic.twitter.com/o9Me3E9GOx'}]}, 'created_at': '2021-08-04T16:32:26.000Z', 'referenced_tweets': [{'type': 'replied_to', 'id': '1418605045180891146'}], 'author_id': '702269915345002496', 'lang': 'en', 'text': '@moodybitchtm I love seeing my fellow Black ravers 😻🙌🏽 \nSee y’all @ Beyond Wonderland🌀 https://t.co/o9Me3E9GOx', 'public_metrics': {'retweet_count': 12, 'reply_count': 4, 'like_count': 225, 'quote_count': 2}}]",,,"[{'start': 36, 'end': 59, 'url': 'https://t.co/KgcIbU2nAl', 'expanded_url': 'https://soundcloud.com/khand/heaven', 'display_url': 'soundcloud.com/khand/heaven', 'status': 200, 'unwound_url': 'https://soundcloud.com/khand/heaven'}]",,"[{'start': 0, 'end': 4, 'tag': 'RIP'}]"
1307,3552581,wilrealms,w i ¬,world designer,A Black Planet,349,632,6202,2021-08-05 01:48:55+00:00,1423098660011745280,en,everyone,K-Hand - Gridface https://t.co/Zezol6rftx via @instapaper,0,0,1,0,,,,"[{'start': 0, 'end': 11, 'probability': 0.9977, 'type': 'Person', 'normalized_text': 'Paul Johnson'}, {'start': 22, 'end': 29, 'probability': 0.5869, 'type': 'Person', 'normalized_text': 'Napolian'}]",,,
1308,3694160295,wilrealms,w i ¬,world designer,A Black Planet,349,632,6202,2021-08-04 12:52:23+00:00,1422903240031567872,en,everyone,Person Unable To Find A Surety Can Take Benefit Of S. 445 CrPC: Ut'khand HC Permits A Foreigner To Deposit Cash Amount For Bail https://t.co/5V9tGE2Pm2,0,0,1,0,,,,"[{'start': 0, 'end': 11, 'probability': 0.9977, 'type': 'Person', 'normalized_text': 'Paul Johnson'}, {'start': 22, 'end': 29, 'probability': 0.5869, 'type': 'Person', 'normalized_text': 'Napolian'}]",,,
1309,162640362,poldz_,I'm Hafeez | 🎮,"I calculate #MachineLearning #python
I tune #oscillators
dosis sola facit venenum","Los Angeles, CA",1094,164,38561,2021-08-05 01:46:38+00:00,1423098088319766528,en,everyone,"Detroit House and Techno Pioneer K-Hand Dead at 56, https://t.co/LOQ2v7tuyI",0,0,0,0,,,,,,,"[{'start': 38, 'end': 42, 'tag': 'RIP'}]"
1310,3247738028,poldz_,I'm Hafeez | 🎮,"I calculate #MachineLearning #python
I tune #oscillators
dosis sola facit venenum","Los Angeles, CA",1094,164,38561,2021-08-04 12:49:21+00:00,1422902477314088960,en,everyone,"@LkoDevAuthority Sir, I'm a resident of Ruchi Khand 1, Sharda Nagar, LDA. Here the roads got broken with muddy surfaces and some house owners have occupied extra space on street, even a gate of the colony is misplaced, resulting in narrow streets ( near MishraGeneralSto) StarGarage adjacent road",0,0,0,0,4123790654.0,"[{'type': 'replied_to', 'id': '1397914020393275400', 'author_id': '4123790654', 'public_metrics': {'retweet_count': 8, 'reply_count': 26, 'like_count': 61, 'quote_count': 4}, 'entities': {'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/RS74cQJBmE', 'expanded_url': 'https://twitter.com/LkoDevAuthority/status/1397914020393275400/photo/1', 'display_url': 'pic.twitter.com/RS74cQJBmE'}, {'start': 280, 'end': 303, 'url': 'https://t.co/RS74cQJBmE', 'expanded_url': 'https://twitter.com/LkoDevAuthority/status/1397914020393275400/photo/1', 'display_url': 'pic.twitter.com/RS74cQJBmE'}]}, 'text': 'उपाध्यक्ष LDA द्वारा आज निर्माण व विकास कार्यों की समीक्षा की गई। मुख्य रूप से प्राधिकरण की योजना के  पार्कों एवं वसंत कुंज मैं सिटी फॉरेस्ट क्षेत्र में एक लाख वृक्षारोपण की तैयारी, रैन बसेरा का निर्माण व प्रधानमंत्री आवास योजना के कार्यों को शीघ्र पूर्ण कराने के निर्देश दिए गए। https://t.co/RS74cQJBmE', 'created_at': '2021-05-27T13:54:09.000Z', 'reply_settings': 'everyone', 'lang': 'hi'}]",,,,,"[{'start': 38, 'end': 42, 'tag': 'RIP'}]"
1311,120983727,VineetTNIE,Vineet Upadhyay,"State Correspondent of Uttarakhand for The New Indian Express, The Morning Standard since August 2019. Earlier with The Times of India (2014-2019).","Dehradun, India",1501,2499,9323,2021-08-05 01:45:09+00:00,1423097714741444608,ja,everyone,Paul JohnsonとK-HANDは青春だった,0,0,9,0,,,,"[{'start': 38, 'end': 52, 'probability': 0.8804000000000001, 'type': 'Person', 'normalized_text': 'Vandana Kataria'}, {'start': 152, 'end': 159, 'probability': 0.8831, 'type': 'Place', 'normalized_text': 'Haridwar'}, {'start': 193, 'end': 201, 'probability': 0.9939, 'type': 'Place', 'normalized_text': 'Argentina'}]","[{'start': 238, 'end': 261, 'url': 'https://t.co/7NsoYCcqJ8', 'expanded_url': 'https://twitter.com/VineetTNIE/status/1423300550456532999/photo/1', 'display_url': 'pic.twitter.com/7NsoYCcqJ8'}, {'start': 238, 'end': 261, 'url': 'https://t.co/7NsoYCcqJ8', 'expanded_url': 'https://twitter.com/VineetTNIE/status/1423300550456532999/photo/1', 'display_url': 'pic.twitter.com/7NsoYCcqJ8'}]","[{'start': 204, 'end': 220, 'username': 'NewIndianXpress', 'id': '94761188'}, {'start': 221, 'end': 237, 'username': 'TheMornStandard', 'id': '1064102493662044160'}]",
1312,1206917750527913984,VineetTNIE,Vineet Upadhyay,"State Correspondent of Uttarakhand for The New Indian Express, The Morning Standard since August 2019. Earlier with The Times of India (2014-2019).","Dehradun, India",1501,2499,9323,2021-08-04 12:43:06+00:00,1422900903221231616,in,everyone,"kLo MeNuRuT aKuW SiEcH SoNy yHa,, kRnA KhAnD DiA SuPiR,, pSti DiA mERaSa AgAk DeNgKi,, tPi kYaNyA SiH DiA SeKoNkOL sAmA tOyO,, SoAL.A aKu NgArAnK,,dUtTT dUuUtTtT 🐋💨💨💨✨ https://t.co/8Nf0pLBIe9 https://t.co/PQN5p4nDeN",0,0,9,0,,,,"[{'start': 38, 'end': 52, 'probability': 0.8804000000000001, 'type': 'Person', 'normalized_text': 'Vandana Kataria'}, {'start': 152, 'end': 159, 'probability': 0.8831, 'type': 'Place', 'normalized_text': 'Haridwar'}, {'start': 193, 'end': 201, 'probability': 0.9939, 'type': 'Place', 'normalized_text': 'Argentina'}]","[{'start': 238, 'end': 261, 'url': 'https://t.co/7NsoYCcqJ8', 'expanded_url': 'https://twitter.com/VineetTNIE/status/1423300550456532999/photo/1', 'display_url': 'pic.twitter.com/7NsoYCcqJ8'}, {'start': 238, 'end': 261, 'url': 'https://t.co/7NsoYCcqJ8', 'expanded_url': 'https://twitter.com/VineetTNIE/status/1423300550456532999/photo/1', 'display_url': 'pic.twitter.com/7NsoYCcqJ8'}]","[{'start': 204, 'end': 220, 'username': 'NewIndianXpress', 'id': '94761188'}, {'start': 221, 'end': 237, 'username': 'TheMornStandard', 'id': '1064102493662044160'}]",
1313,50172630,davilaalejandro,ΔLEJΔNDRO DΔVILΔ,Talent Buyer/Old School DJ/Vinyl Collector/Vintage Synth Sound Lover/Home Music Producer https://t.co/EtT7vlK9jT,Mé☭ico/Guadagala☭ia/CARIBE,2745,5001,28798,2021-08-05 01:41:07+00:00,1423096700160208896,en,everyone,"Kelli Hand aka K-HAND Obituary - Death News: We are devastated to hear ...
https://t.co/zK7wV7Pw2d",0,0,0,0,,,,"[{'start': 0, 'end': 11, 'probability': 0.9535, 'type': 'Person', 'normalized_text': 'Paul Jonhson'}, {'start': 55, 'end': 67, 'probability': 0.5377000000000001, 'type': 'Other', 'normalized_text': 'Chicago House'}, {'start': 79, 'end': 92, 'probability': 0.6646000000000001, 'type': 'Organization', 'normalized_text': 'Detroit Techno'}, {'start': 98, 'end': 103, 'probability': 0.38470000000000004, 'type': 'Other', 'normalized_text': 'K Hand'}, {'start': 106, 'end': 117, 'probability': 0.9788, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]","[{'start': 155, 'end': 178, 'url': 'https://t.co/xxwjvKexv1', 'expanded_url': 'https://twitter.com/NNicolasJimenez/status/1421092611809587201', 'display_url': 'twitter.com/NNicolasJimene…'}]",,
1314,2578538096,davilaalejandro,ΔLEJΔNDRO DΔVILΔ,Talent Buyer/Old School DJ/Vinyl Collector/Vintage Synth Sound Lover/Home Music Producer https://t.co/EtT7vlK9jT,Mé☭ico/Guadagala☭ia/CARIBE,2745,5001,28798,2021-08-04 12:41:57+00:00,1422900614363639808,en,everyone,"@rajnathsingh @RSSorg @narendramodi 
First time for Grass Cutting technology like USA used in Bharat Mata Park, Vineet Khand Gomti Nagar Lucknow.
Thanks to beutification efforts taken by Dr Raghvendra Shukla new  representative of Rajnath Ji
and Nagar ayukt.
🙏 https://t.co/FDLktYKYNH",0,0,0,0,1346439824.0,,"{'full_name': 'Lucknow, India', 'id': '74effb34539b2d64'}","[{'start': 0, 'end': 11, 'probability': 0.9535, 'type': 'Person', 'normalized_text': 'Paul Jonhson'}, {'start': 55, 'end': 67, 'probability': 0.5377000000000001, 'type': 'Other', 'normalized_text': 'Chicago House'}, {'start': 79, 'end': 92, 'probability': 0.6646000000000001, 'type': 'Organization', 'normalized_text': 'Detroit Techno'}, {'start': 98, 'end': 103, 'probability': 0.38470000000000004, 'type': 'Other', 'normalized_text': 'K Hand'}, {'start': 106, 'end': 117, 'probability': 0.9788, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]","[{'start': 155, 'end': 178, 'url': 'https://t.co/xxwjvKexv1', 'expanded_url': 'https://twitter.com/NNicolasJimenez/status/1421092611809587201', 'display_url': 'twitter.com/NNicolasJimene…'}]",,
1315,92164133,darkentriesrecs,Dark Entries Records,,San Francisco,10216,492,19010,2021-08-05 01:29:14+00:00,1423093708233265152,en,everyone,"RIP to a legend 
https://t.co/6gMx6i7PTN",0,0,3,0,,,,"[{'start': 14, 'end': 18, 'probability': 0.5769000000000001, 'type': 'Person', 'normalized_text': 'Kelli'}]","[{'start': 170, 'end': 193, 'url': 'https://t.co/d5ZPnuMQL3', 'expanded_url': 'https://twitter.com/darkentriesrecs/status/1422925575593758726/photo/1', 'display_url': 'pic.twitter.com/d5ZPnuMQL3'}]","[{'start': 144, 'end': 160, 'username': 'housepitalityus', 'id': '191548255'}]",
1316,1492209505,darkentriesrecs,Dark Entries Records,,San Francisco,10216,492,19010,2021-08-04 12:32:10+00:00,1422898154773483520,en,everyone,@Ayesha_ZaYain2 yeah I agree..M's creepiness is making the whole thing so disgusting..😑as u said it's a matter of time until P &amp; Aai see the real face of M..R should focus on reveling that reality instead of gussa krna - he need to USE HIS BRAINS like he did to catch Kaku behind the MMS khand!,0,0,3,0,1.0336437256904909e+18,"[{'type': 'replied_to', 'id': '1422895116050644994', 'author_id': '1033643725690490885', 'public_metrics': {'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}, 'in_reply_to_user_id': '1033643725690490885', 'text': ""@HasiSpeaks_ If only she understands. I know she'll understand with time, she'll choose Raghav over Mandaar. That's obvious. But abhi jo ho raha hai woh saha nahi ja raha hai.\nI'm saying this again her stay there at D house is giving disgusting feels (the only pain is M) 😭"", 'referenced_tweets': [{'type': 'replied_to', 'id': '1422893034551881735'}], 'created_at': '2021-08-04T12:20:06.000Z', 'entities': {'mentions': [{'start': 0, 'end': 12, 'username': 'HasiSpeaks_', 'id': '1492209505'}]}, 'reply_settings': 'everyone', 'lang': 'en'}]",,"[{'start': 14, 'end': 18, 'probability': 0.5769000000000001, 'type': 'Person', 'normalized_text': 'Kelli'}]","[{'start': 170, 'end': 193, 'url': 'https://t.co/d5ZPnuMQL3', 'expanded_url': 'https://twitter.com/darkentriesrecs/status/1422925575593758726/photo/1', 'display_url': 'pic.twitter.com/d5ZPnuMQL3'}]","[{'start': 144, 'end': 160, 'username': 'housepitalityus', 'id': '191548255'}]",
1317,24718976,Reigrainofsalt,Reinaldo P. Almeida,"Director, Writer, Editor,Improviser,  creator of Das Apartment @webisodeberlin https://t.co/SGAW5tgvMT…
https://t.co/1UBCiHmJSo",Berlin,438,941,3070,2021-08-05 01:27:23+00:00,1423093244544667648,et,everyone,RIP Kelli Hand https://t.co/6sUsoaUX5a,0,0,0,0,,,,,"[{'start': 56, 'end': 79, 'url': 'https://t.co/QWcZ9PSAis', 'expanded_url': 'https://www.youtube.com/watch?v=bt49k61zz0U', 'display_url': 'youtube.com/watch?v=bt49k6…'}]",,"[{'start': 0, 'end': 4, 'tag': 'RIP'}, {'start': 5, 'end': 11, 'tag': 'khand'}, {'start': 12, 'end': 36, 'tag': 'electronicmusicproducer'}, {'start': 37, 'end': 45, 'tag': 'pioneer'}, {'start': 46, 'end': 54, 'tag': 'Detroit'}]"
1318,199202745,Reigrainofsalt,Reinaldo P. Almeida,"Director, Writer, Editor,Improviser,  creator of Das Apartment @webisodeberlin https://t.co/SGAW5tgvMT…
https://t.co/1UBCiHmJSo",Berlin,438,941,3070,2021-08-04 12:16:34+00:00,1422894227143282688,kn,everyone,"ದೇಶದಲ್ಲೇ ಮೊದಲು: ಭೂಕಂಪದ ಮುನ್ಸೂಚನೆ ನೀಡುವ ಮೊಬೈಲ್ ಆ್ಯಪ್ ಬಿಡುಗಡೆ– ಎಲ್ಲಿ? 
#earthquake 
https://t.co/K6cJ3JjJ2l",0,0,0,0,,,,,"[{'start': 56, 'end': 79, 'url': 'https://t.co/QWcZ9PSAis', 'expanded_url': 'https://www.youtube.com/watch?v=bt49k61zz0U', 'display_url': 'youtube.com/watch?v=bt49k6…'}]",,"[{'start': 0, 'end': 4, 'tag': 'RIP'}, {'start': 5, 'end': 11, 'tag': 'khand'}, {'start': 12, 'end': 36, 'tag': 'electronicmusicproducer'}, {'start': 37, 'end': 45, 'tag': 'pioneer'}, {'start': 46, 'end': 54, 'tag': 'Detroit'}]"
1319,558979269,2lanesOfficial,2lanes tour de freq🧶🎠,2lanes is Your Lane... remix+booking: 2lanessoundsystem@gmail.com,Detroit,2073,903,29935,2021-08-05 01:26:49+00:00,1423093100382068736,en,everyone,Techno lost a legend today. RIP K Hand. :( https://t.co/NFsmk6UMWi,0,0,0,0,,"[{'type': 'quoted', 'id': '1422913470572503046', 'geo': {'place_id': '3078869807f9dd36'}, 'reply_settings': 'everyone', 'entities': {'urls': [{'start': 160, 'end': 183, 'url': 'https://t.co/UnvpLYAdvI', 'expanded_url': 'https://twitter.com/MATRiXXMAN/status/1422913470572503046/photo/1', 'display_url': 'pic.twitter.com/UnvpLYAdvI'}]}, 'created_at': '2021-08-04T13:33:02.000Z', 'author_id': '175173313', 'lang': 'en', 'text': 'k hand. very thankful to have shared some laughs with you. a true detroit techno visionary and pioneer. i wish you godspeed on your journey to the next realm 🌹 https://t.co/UnvpLYAdvI', 'public_metrics': {'retweet_count': 13, 'reply_count': 2, 'like_count': 162, 'quote_count': 2}}]",,"[{'start': 25, 'end': 36, 'probability': 0.9932000000000001, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]",,,
1320,946640653,2lanesOfficial,2lanes tour de freq🧶🎠,2lanes is Your Lane... remix+booking: 2lanessoundsystem@gmail.com,Detroit,2073,903,29935,2021-08-04 12:05:05+00:00,1422891337653932032,en,everyone,Bro whatttt KHAND passed away??!,0,0,0,0,,,,"[{'start': 25, 'end': 36, 'probability': 0.9932000000000001, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]",,,
1321,1381064110209691648,DJRockyDog,DJ Rocky Dog,DJ // Producer / DoggyStyle Music / #Beats / #LiveLoops // Ableton / Logic / https://t.co/axtVdEctRk,"Los Angeles, CA",212,323,16814,2021-08-05 01:23:55+00:00,1423092368857870336,en,everyone,"@VNSSAmusic Yeah 😢
K Hand yesterday &amp; Paul Johnson today… what a one-two blow.",0,0,1,0,7.301256632905564e+17,"[{'type': 'replied_to', 'id': '1423083928508723204', 'reply_settings': 'everyone', 'created_at': '2021-08-05T00:50:22.000Z', 'author_id': '730125663290556416', 'lang': 'en', 'text': 'We lost a legend today. RIP Paul Johnson 💔', 'entities': {'annotations': [{'start': 28, 'end': 39, 'probability': 0.995, 'type': 'Person', 'normalized_text': 'Paul Johnson'}]}, 'public_metrics': {'retweet_count': 12, 'reply_count': 5, 'like_count': 103, 'quote_count': 0}}]",,"[{'start': 64, 'end': 70, 'probability': 0.654, 'type': 'Place', 'normalized_text': 'Detroit'}, {'start': 79, 'end': 88, 'probability': 0.42010000000000003, 'type': 'Person', 'normalized_text': 'Kelli Hand'}, {'start': 91, 'end': 96, 'probability': 0.36150000000000004, 'type': 'Person', 'normalized_text': 'K-Hand'}]","[{'start': 0, 'end': 23, 'url': 'https://t.co/dRdVQPMEtm', 'expanded_url': 'https://ift.tt/2akbUPW', 'display_url': 'ift.tt/2akbUPW'}, {'start': 98, 'end': 121, 'url': 'https://t.co/jmUZ05nmdE', 'expanded_url': 'https://ift.tt/37iuRRk', 'display_url': 'ift.tt/37iuRRk'}]",,
